日期,村里代碼,村里,病例數,上週同期,增減,增加天數,一週小計,增減
2015-08-21,6703100-025,台南市永康區中興里,1,0,1,0,4,4
2015-08-25,6703100-025,台南市永康區中興里,1,2,-1,0,3,1
2015-08-26,6703100-025,台南市永康區中興里,1,0,1,0,4,2
2015-08-28,6703100-025,台南市永康區中興里,3,1,2,1,5,1
2015-08-30,6703100-025,台南市永康區中興里,2,0,2,1,7,3
2015-09-01,6703100-025,台南市永康區中興里,1,1,0,2,7,4
2015-09-04,6703100-025,台南市永康區中興里,1,3,-2,1,4,-1
2015-09-06,6703100-025,台南市永康區中興里,1,2,-1,1,3,-4
2015-09-09,6703100-025,台南市永康區中興里,1,0,1,0,3,-3
2015-09-11,6703100-025,台南市永康區中興里,2,1,1,1,4,0
2015-09-14,6703100-025,台南市永康區中興里,1,0,1,1,4,1
2015-09-15,6703100-025,台南市永康區中興里,1,0,1,1,5,3
2015-09-16,6703100-025,台南市永康區中興里,4,1,3,2,8,5
2015-09-18,6703100-025,台南市永康區中興里,1,2,-1,1,7,3
2015-09-19,6703100-025,台南市永康區中興里,3,0,3,1,10,6
2015-09-21,6703100-025,台南市永康區中興里,3,1,2,2,12,8
2015-09-22,6703100-025,台南市永康區中興里,4,1,3,3,15,10
2015-09-23,6703100-025,台南市永康區中興里,1,4,-3,2,12,4
2015-09-24,6703100-025,台南市永康區中興里,1,0,1,2,13,5
2015-09-26,6703100-025,台南市永康區中興里,1,3,-2,2,10,0
2015-09-27,6703100-025,台南市永康區中興里,2,0,2,2,12,2
2015-09-28,6703100-025,台南市永康區中興里,2,3,-1,1,11,-1
2015-09-29,6703100-025,台南市永康區中興里,2,4,-2,0,9,-6
2015-09-30,6703100-025,台南市永康區中興里,3,1,2,1,11,-1
2015-10-01,6703100-025,台南市永康區中興里,3,1,2,2,13,0
2015-10-02,6703100-025,台南市永康區中興里,2,0,2,2,15,3
2015-10-03,6703100-025,台南市永康區中興里,1,1,0,3,15,5
2015-10-06,6703100-025,台南市永康區中興里,1,2,-1,3,10,1
2015-10-07,6703100-025,台南市永康區中興里,2,3,-1,2,9,-2
2015-10-08,6703100-025,台南市永康區中興里,2,3,-1,1,8,-5
2015-10-09,6703100-025,台南市永康區中興里,1,2,-1,1,7,-8
2015-10-10,6703100-025,台南市永康區中興里,2,1,1,1,8,-7
2015-10-11,6703100-025,台南市永康區中興里,1,0,1,1,9,-4
2015-10-13,6703100-025,台南市永康區中興里,1,1,0,2,9,-1
2015-10-16,6703100-025,台南市永康區中興里,1,1,0,3,5,-2
2015-10-19,6703100-025,台南市永康區中興里,1,0,1,2,3,-6
2015-10-20,6703100-025,台南市永康區中興里,1,1,0,2,3,-6
2015-10-29,6703100-025,台南市永康區中興里,1,0,1,0,1,-2
2015-10-31,6703100-025,台南市永康區中興里,1,0,1,0,2,0
2015-11-15,6703100-025,台南市永康區中興里,1,0,1,0,1,1
2015-11-16,6703100-025,台南市永康區中興里,1,0,1,0,2,2
2015-08-04,6703100-026,台南市永康區勝利里,1,0,1,0,1,1
2015-08-05,6703100-026,台南市永康區勝利里,1,0,1,0,2,2
2015-08-10,6703100-026,台南市永康區勝利里,1,0,1,0,3,3
2015-08-11,6703100-026,台南市永康區勝利里,1,1,0,1,3,2
2015-08-15,6703100-026,台南市永康區勝利里,1,0,1,1,3,1
2015-08-16,6703100-026,台南市永康區勝利里,2,0,2,1,5,3
2015-08-20,6703100-026,台南市永康區勝利里,2,0,2,0,5,3
2015-08-21,6703100-026,台南市永康區勝利里,4,0,4,0,9,7
2015-08-23,6703100-026,台南市永康區勝利里,5,2,3,1,11,6
2015-08-24,6703100-026,台南市永康區勝利里,3,0,3,1,14,10
2015-08-25,6703100-026,台南市永康區勝利里,2,0,2,1,16,13
2015-08-26,6703100-026,台南市永康區勝利里,4,0,4,1,20,17
2015-08-28,6703100-026,台南市永康區勝利里,2,4,-2,1,16,7
2015-08-29,6703100-026,台南市永康區勝利里,1,0,1,1,17,9
2015-08-30,6703100-026,台南市永康區勝利里,1,5,-4,0,13,2
2015-08-31,6703100-026,台南市永康區勝利里,5,3,2,1,15,1
2015-09-01,6703100-026,台南市永康區勝利里,5,2,3,2,18,2
2015-09-02,6703100-026,台南市永康區勝利里,4,4,0,3,18,-2
2015-09-03,6703100-026,台南市永康區勝利里,1,0,1,3,19,1
2015-09-04,6703100-026,台南市永康區勝利里,4,2,2,4,21,5
2015-09-05,6703100-026,台南市永康區勝利里,1,1,0,5,21,4
2015-09-06,6703100-026,台南市永康區勝利里,7,1,6,6,27,14
2015-09-07,6703100-026,台南市永康區勝利里,1,5,-4,5,23,8
2015-09-08,6703100-026,台南市永康區勝利里,5,5,0,5,23,5
2015-09-09,6703100-026,台南市永康區勝利里,4,4,0,5,23,5
2015-09-10,6703100-026,台南市永康區勝利里,1,1,0,6,23,4
2015-09-11,6703100-026,台南市永康區勝利里,3,4,-1,5,22,1
2015-09-12,6703100-026,台南市永康區勝利里,2,1,1,5,23,2
2015-09-13,6703100-026,台南市永康區勝利里,3,7,-4,4,19,-8
2015-09-14,6703100-026,台南市永康區勝利里,7,1,6,5,25,2
2015-09-15,6703100-026,台南市永康區勝利里,7,5,2,5,27,4
2015-09-16,6703100-026,台南市永康區勝利里,4,4,0,5,27,4
2015-09-17,6703100-026,台南市永康區勝利里,3,1,2,5,29,6
2015-09-18,6703100-026,台南市永康區勝利里,6,3,3,6,32,10
2015-09-19,6703100-026,台南市永康區勝利里,9,2,7,6,39,16
2015-09-20,6703100-026,台南市永康區勝利里,4,3,1,7,40,21
2015-09-21,6703100-026,台南市永康區勝利里,10,7,3,7,43,18
2015-09-22,6703100-026,台南市永康區勝利里,13,7,6,7,49,22
2015-09-23,6703100-026,台南市永康區勝利里,6,4,2,7,51,24
2015-09-24,6703100-026,台南市永康區勝利里,8,3,5,7,56,27
2015-09-25,6703100-026,台南市永康區勝利里,8,6,2,7,58,26
2015-09-26,6703100-026,台南市永康區勝利里,2,9,-7,6,51,12
2015-09-27,6703100-026,台南市永康區勝利里,3,4,-1,5,50,10
2015-09-28,6703100-026,台南市永康區勝利里,4,10,-6,4,44,1
2015-09-29,6703100-026,台南市永康區勝利里,1,13,-12,3,32,-17
2015-09-30,6703100-026,台南市永康區勝利里,6,6,0,3,32,-19
2015-10-01,6703100-026,台南市永康區勝利里,4,8,-4,2,28,-28
2015-10-02,6703100-026,台南市永康區勝利里,7,8,-1,1,27,-31
2015-10-03,6703100-026,台南市永康區勝利里,5,2,3,2,30,-21
2015-10-04,6703100-026,台南市永康區勝利里,4,3,1,3,31,-19
2015-10-05,6703100-026,台南市永康區勝利里,4,4,0,4,31,-13
2015-10-06,6703100-026,台南市永康區勝利里,6,1,5,5,36,4
2015-10-07,6703100-026,台南市永康區勝利里,7,6,1,5,37,5
2015-10-08,6703100-026,台南市永康區勝利里,7,4,3,6,40,12
2015-10-09,6703100-026,台南市永康區勝利里,7,7,0,7,40,13
2015-10-11,6703100-026,台南市永康區勝利里,3,4,-1,5,34,3
2015-10-12,6703100-026,台南市永康區勝利里,4,4,0,5,34,3
2015-10-13,6703100-026,台南市永康區勝利里,4,6,-2,4,32,-4
2015-10-14,6703100-026,台南市永康區勝利里,5,7,-2,3,30,-7
2015-10-15,6703100-026,台南市永康區勝利里,4,7,-3,2,27,-13
2015-10-16,6703100-026,台南市永康區勝利里,3,7,-4,1,23,-17
2015-10-17,6703100-026,台南市永康區勝利里,2,0,2,1,25,-10
2015-10-18,6703100-026,台南市永康區勝利里,1,3,-2,1,23,-11
2015-10-19,6703100-026,台南市永康區勝利里,3,4,-1,0,22,-12
2015-10-20,6703100-026,台南市永康區勝利里,2,4,-2,0,20,-12
2015-10-21,6703100-026,台南市永康區勝利里,1,5,-4,0,16,-14
2015-10-22,6703100-026,台南市永康區勝利里,4,4,0,1,16,-11
2015-10-24,6703100-026,台南市永康區勝利里,2,2,0,2,13,-12
2015-10-25,6703100-026,台南市永康區勝利里,1,1,0,3,13,-10
2015-10-26,6703100-026,台南市永康區勝利里,1,3,-2,3,11,-11
2015-10-27,6703100-026,台南市永康區勝利里,1,2,-1,3,10,-10
2015-10-29,6703100-026,台南市永康區勝利里,3,4,-1,2,8,-8
2015-11-01,6703100-026,台南市永康區勝利里,2,1,1,1,7,-6
2015-11-05,6703100-026,台南市永康區勝利里,1,3,-2,1,3,-5
2015-11-12,6703100-026,台南市永康區勝利里,1,1,0,1,1,-2
2015-11-18,6703100-026,台南市永康區勝利里,1,0,1,1,2,1
2015-11-23,6703100-026,台南市永康區勝利里,2,0,2,0,3,2
2015-12-07,6703100-026,台南市永康區勝利里,1,0,1,0,1,1
2015-08-09,6703100-027,台南市永康區龍潭里,1,0,1,0,1,1
2015-08-23,6703100-027,台南市永康區龍潭里,1,0,1,0,1,1
2015-08-27,6703100-027,台南市永康區龍潭里,1,0,1,0,2,2
2015-08-28,6703100-027,台南市永康區龍潭里,2,0,2,0,4,4
2015-08-29,6703100-027,台南市永康區龍潭里,1,0,1,0,5,5
2015-08-30,6703100-027,台南市永康區龍潭里,1,1,0,1,5,4
2015-09-02,6703100-027,台南市永康區龍潭里,1,0,1,1,6,5
2015-09-05,6703100-027,台南市永康區龍潭里,2,1,1,2,4,-1
2015-09-07,6703100-027,台南市永康區龍潭里,2,0,2,1,5,0
2015-09-08,6703100-027,台南市永康區龍潭里,2,0,2,1,7,2
2015-09-09,6703100-027,台南市永康區龍潭里,1,1,0,2,7,1
2015-09-10,6703100-027,台南市永康區龍潭里,1,0,1,2,8,3
2015-09-11,6703100-027,台南市永康區龍潭里,1,0,1,2,9,6
2015-09-14,6703100-027,台南市永康區龍潭里,2,2,0,2,7,2
2015-09-18,6703100-027,台南市永康區龍潭里,1,1,0,2,3,-6
2015-09-22,6703100-027,台南市永康區龍潭里,1,0,1,1,2,-3
2015-09-23,6703100-027,台南市永康區龍潭里,3,0,3,1,5,1
2015-09-24,6703100-027,台南市永康區龍潭里,1,0,1,1,6,3
2015-09-25,6703100-027,台南市永康區龍潭里,2,1,1,1,7,4
2015-09-30,6703100-027,台南市永康區龍潭里,1,3,-2,1,4,-1
2015-10-02,6703100-027,台南市永康區龍潭里,1,2,-1,0,2,-5
2015-10-03,6703100-027,台南市永康區龍潭里,2,0,2,0,4,-3
2015-10-04,6703100-027,台南市永康區龍潭里,1,0,1,0,5,-2
2015-10-06,6703100-027,台南市永康區龍潭里,1,0,1,0,6,0
2015-10-08,6703100-027,台南市永康區龍潭里,1,0,1,0,6,3
2015-10-12,6703100-027,台南市永康區龍潭里,1,0,1,0,3,-2
2015-10-15,6703100-027,台南市永康區龍潭里,1,1,0,1,2,-4
2015-10-16,6703100-027,台南市永康區龍潭里,1,0,1,1,3,-2
2015-10-19,6703100-027,台南市永康區龍潭里,1,1,0,2,3,0
2015-10-20,6703100-027,台南市永康區龍潭里,1,0,1,2,4,2
2015-10-25,6703100-027,台南市永康區龍潭里,1,0,1,1,3,0
2015-10-26,6703100-027,台南市永康區龍潭里,1,1,0,1,3,0
2015-11-04,6703100-027,台南市永康區龍潭里,1,0,1,0,1,-1
2015-11-06,6703100-027,台南市永康區龍潭里,2,0,2,0,3,1
2015-11-07,6703100-027,台南市永康區龍潭里,1,0,1,0,4,2
2015-11-17,6703100-027,台南市永康區龍潭里,1,0,1,0,1,-3
2015-07-26,6703100-029,台南市永康區塩洲里,1,0,1,0,1,1
2015-08-08,6703100-029,台南市永康區塩洲里,1,0,1,0,1,0
2015-08-09,6703100-029,台南市永康區塩洲里,1,0,1,0,2,2
2015-08-17,6703100-029,台南市永康區塩洲里,1,0,1,0,1,-1
2015-08-24,6703100-029,台南市永康區塩洲里,2,1,1,1,2,1
2015-08-27,6703100-029,台南市永康區塩洲里,1,0,1,1,3,2
2015-08-30,6703100-029,台南市永康區塩洲里,1,0,1,1,4,3
2015-08-31,6703100-029,台南市永康區塩洲里,1,2,-1,0,3,1
2015-09-01,6703100-029,台南市永康區塩洲里,1,0,1,0,4,2
2015-09-02,6703100-029,台南市永康區塩洲里,3,0,3,0,7,5
2015-09-04,6703100-029,台南市永康區塩洲里,1,0,1,0,7,4
2015-09-05,6703100-029,台南市永康區塩洲里,1,0,1,0,8,5
2015-09-06,6703100-029,台南市永康區塩洲里,1,1,0,1,8,4
2015-09-08,6703100-029,台南市永康區塩洲里,1,1,0,2,7,3
2015-09-12,6703100-029,台南市永康區塩洲里,1,1,0,3,3,-5
2015-09-15,6703100-029,台南市永康區塩洲里,1,1,0,2,2,-5
2015-09-18,6703100-029,台南市永康區塩洲里,1,0,1,2,3,0
2015-09-20,6703100-029,台南市永康區塩洲里,1,0,1,1,3,1
2015-09-22,6703100-029,台南市永康區塩洲里,2,1,1,1,4,2
2015-09-23,6703100-029,台南市永康區塩洲里,6,0,6,1,10,8
2015-09-24,6703100-029,台南市永康區塩洲里,1,0,1,1,11,9
2015-09-25,6703100-029,台南市永康區塩洲里,1,1,0,2,11,8
2015-09-27,6703100-029,台南市永康區塩洲里,1,1,0,3,11,8
2015-09-28,6703100-029,台南市永康區塩洲里,1,0,1,3,12,9
2015-09-29,6703100-029,台南市永康區塩洲里,2,2,0,3,12,8
2015-10-02,6703100-029,台南市永康區塩洲里,1,1,0,3,5,-6
2015-10-04,6703100-029,台南市永康區塩洲里,1,1,0,3,5,-6
2015-10-05,6703100-029,台南市永康區塩洲里,3,1,2,4,7,-5
2015-10-07,6703100-029,台南市永康區塩洲里,2,0,2,3,7,1
2015-10-09,6703100-029,台南市永康區塩洲里,1,1,0,3,7,2
2015-10-15,6703100-029,台南市永康區塩洲里,1,0,1,1,2,-5
2015-10-16,6703100-029,台南市永康區塩洲里,1,1,0,1,2,-5
2015-10-17,6703100-029,台南市永康區塩洲里,1,0,1,1,3,-4
2015-10-18,6703100-029,台南市永康區塩洲里,1,0,1,1,4,-2
2015-10-19,6703100-029,台南市永康區塩洲里,2,0,2,1,6,3
2015-10-21,6703100-029,台南市永康區塩洲里,1,0,1,1,7,6
2015-10-25,6703100-029,台南市永康區塩洲里,1,1,0,1,4,0
2015-11-06,6703100-029,台南市永康區塩洲里,1,0,1,0,1,0
2015-11-11,6703100-029,台南市永康區塩洲里,1,0,1,0,2,2
2015-11-16,6703100-029,台南市永康區塩洲里,1,0,1,0,2,1
2015-11-19,6703100-029,台南市永康區塩洲里,3,0,3,0,4,2
2015-11-27,6703100-029,台南市永康區塩洲里,1,0,1,0,1,-3
2015-07-28,6703100-030,台南市永康區二王里,1,0,1,0,1,1
2015-08-06,6703100-030,台南市永康區二王里,1,0,1,0,1,0
2015-08-10,6703100-030,台南市永康區二王里,2,0,2,0,3,2
2015-08-11,6703100-030,台南市永康區二王里,1,0,1,0,4,4
2015-08-12,6703100-030,台南市永康區二王里,1,0,1,0,5,5
2015-08-13,6703100-030,台南市永康區二王里,1,1,0,1,5,4
2015-08-15,6703100-030,台南市永康區二王里,1,0,1,1,6,5
2015-08-18,6703100-030,台南市永康區二王里,1,1,0,2,4,0
2015-08-19,6703100-030,台南市永康區二王里,2,1,1,3,5,0
2015-08-20,6703100-030,台南市永康區二王里,1,1,0,3,5,0
2015-08-22,6703100-030,台南市永康區二王里,2,1,1,4,6,0
2015-08-23,6703100-030,台南市永康區二王里,1,0,1,4,7,1
2015-08-24,6703100-030,台南市永康區二王里,1,0,1,4,8,4
2015-08-25,6703100-030,台南市永康區二王里,2,1,1,4,9,5
2015-08-26,6703100-030,台南市永康區二王里,1,2,-1,3,8,3
2015-08-27,6703100-030,台南市永康區二王里,2,1,1,3,9,4
2015-08-28,6703100-030,台南市永康區二王里,1,0,1,3,10,5
2015-08-29,6703100-030,台南市永康區二王里,1,2,-1,2,9,3
2015-08-31,6703100-030,台南市永康區二王里,4,1,3,3,11,3
2015-09-01,6703100-030,台南市永康區二王里,2,2,0,3,11,2
2015-09-03,6703100-030,台南市永康區二王里,4,2,2,3,12,3
2015-09-05,6703100-030,台南市永康區二王里,1,1,0,4,11,2
2015-09-06,6703100-030,台南市永康區二王里,1,0,1,4,12,4
2015-09-07,6703100-030,台南市永康區二王里,7,4,3,4,15,4
2015-09-08,6703100-030,台南市永康區二王里,8,2,6,4,21,10
2015-09-09,6703100-030,台南市永康區二王里,8,0,8,4,29,19
2015-09-10,6703100-030,台南市永康區二王里,5,4,1,4,30,18
2015-09-11,6703100-030,台南市永康區二王里,3,0,3,4,33,22
2015-09-12,6703100-030,台南市永康區二王里,3,1,2,4,35,24
2015-09-13,6703100-030,台南市永康區二王里,3,1,2,5,37,25
2015-09-14,6703100-030,台南市永康區二王里,2,7,-5,4,32,17
2015-09-15,6703100-030,台南市永康區二王里,1,8,-7,3,25,4
2015-09-16,6703100-030,台南市永康區二王里,2,8,-6,3,19,-10
2015-09-17,6703100-030,台南市永康區二王里,3,5,-2,2,17,-13
2015-09-18,6703100-030,台南市永康區二王里,3,3,0,3,17,-16
2015-09-19,6703100-030,台南市永康區二王里,5,3,2,3,19,-16
2015-09-21,6703100-030,台南市永康區二王里,5,2,3,3,19,-13
2015-09-22,6703100-030,台南市永康區二王里,6,1,5,4,24,-1
2015-09-23,6703100-030,台南市永康區二王里,7,2,5,5,29,10
2015-09-24,6703100-030,台南市永康區二王里,7,3,4,6,33,16
2015-09-25,6703100-030,台南市永康區二王里,3,3,0,6,33,16
2015-09-26,6703100-030,台南市永康區二王里,5,5,0,6,33,14
2015-09-27,6703100-030,台南市永康區二王里,2,0,2,6,35,19
2015-09-28,6703100-030,台南市永康區二王里,2,5,-3,5,32,13
2015-10-01,6703100-030,台南市永康區二王里,2,7,-5,2,14,-19
2015-10-02,6703100-030,台南市永康區二王里,2,3,-1,1,13,-20
2015-10-03,6703100-030,台南市永康區二王里,1,5,-4,0,9,-24
2015-10-04,6703100-030,台南市永康區二王里,2,2,0,1,9,-26
2015-10-05,6703100-030,台南市永康區二王里,1,2,-1,1,8,-24
2015-10-06,6703100-030,台南市永康區二王里,2,0,2,1,10,-16
2015-10-07,6703100-030,台南市永康區二王里,1,0,1,1,11,-8
2015-10-08,6703100-030,台南市永康區二王里,2,2,0,2,11,-3
2015-10-09,6703100-030,台南市永康區二王里,2,2,0,3,11,-2
2015-10-10,6703100-030,台南市永康區二王里,1,1,0,4,11,2
2015-10-14,6703100-030,台南市永康區二王里,2,1,1,4,7,-4
2015-10-16,6703100-030,台南市永康區二王里,1,2,-1,2,4,-7
2015-10-17,6703100-030,台南市永康區二王里,1,1,0,2,4,-7
2015-10-19,6703100-030,台南市永康區二王里,2,0,2,2,6,-2
2015-10-26,6703100-030,台南市永康區二王里,2,2,0,1,2,-4
2015-10-28,6703100-030,台南市永康區二王里,1,0,1,1,3,-1
2015-10-29,6703100-030,台南市永康區二王里,1,0,1,1,4,0
2015-11-02,6703100-030,台南市永康區二王里,1,2,-1,0,3,1
2015-11-03,6703100-030,台南市永康區二王里,1,0,1,0,4,2
2015-11-10,6703100-030,台南市永康區二王里,1,1,0,1,1,-3
2015-11-11,6703100-030,台南市永康區二王里,1,0,1,1,2,-1
2015-11-16,6703100-030,台南市永康區二王里,2,0,2,1,4,3
2015-07-29,6703100-031,台南市永康區六合里,1,0,1,0,1,1
2015-08-14,6703100-031,台南市永康區六合里,1,0,1,0,1,1
2015-08-18,6703100-031,台南市永康區六合里,2,0,2,0,3,3
2015-08-21,6703100-031,台南市永康區六合里,1,1,0,1,3,2
2015-08-22,6703100-031,台南市永康區六合里,1,0,1,1,4,3
2015-08-24,6703100-031,台南市永康區六合里,1,0,1,1,5,4
2015-08-25,6703100-031,台南市永康區六合里,1,2,-1,1,4,1
2015-08-27,6703100-031,台南市永康區六合里,2,0,2,1,6,3
2015-08-29,6703100-031,台南市永康區六合里,1,1,0,1,5,1
2015-08-31,6703100-031,台南市永康區六合里,1,1,0,2,5,0
2015-09-01,6703100-031,台南市永康區六合里,1,1,0,3,5,1
2015-09-02,6703100-031,台南市永康區六合里,1,0,1,3,6,2
2015-09-04,6703100-031,台南市永康區六合里,2,0,2,3,6,1
2015-09-05,6703100-031,台南市永康區六合里,1,1,0,3,6,1
2015-09-06,6703100-031,台南市永康區六合里,1,0,1,3,7,2
2015-09-07,6703100-031,台南市永康區六合里,1,1,0,3,7,2
2015-09-08,6703100-031,台南市永康區六合里,5,1,4,3,11,6
2015-09-09,6703100-031,台南市永康區六合里,1,1,0,4,11,5
2015-09-11,6703100-031,台南市永康區六合里,1,2,-1,4,10,4
2015-09-12,6703100-031,台南市永康區六合里,1,1,0,4,10,4
2015-09-13,6703100-031,台南市永康區六合里,2,1,1,5,11,4
2015-09-15,6703100-031,台南市永康區六合里,2,5,-3,3,7,-4
2015-09-16,6703100-031,台南市永康區六合里,5,1,4,3,11,0
2015-09-18,6703100-031,台南市永康區六合里,4,1,3,4,14,4
2015-09-19,6703100-031,台南市永康區六合里,3,1,2,4,16,6
2015-09-21,6703100-031,台南市永康區六合里,2,0,2,3,16,6
2015-09-22,6703100-031,台南市永康區六合里,1,2,-1,3,15,8
2015-09-23,6703100-031,台南市永康區六合里,2,5,-3,2,12,1
2015-09-24,6703100-031,台南市永康區六合里,1,0,1,2,13,2
2015-09-25,6703100-031,台南市永康區六合里,3,4,-1,1,12,-2
2015-09-28,6703100-031,台南市永康區六合里,3,2,1,1,10,-6
2015-09-30,6703100-031,台南市永康區六合里,2,2,0,2,9,-3
2015-10-01,6703100-031,台南市永康區六合里,1,1,0,3,9,-4
2015-10-02,6703100-031,台南市永康區六合里,2,3,-1,3,8,-4
2015-10-03,6703100-031,台南市永康區六合里,2,0,2,3,10,1
2015-10-05,6703100-031,台南市永康區六合里,3,3,0,3,10,0
2015-10-07,6703100-031,台南市永康區六合里,1,2,-1,2,9,0
2015-10-08,6703100-031,台南市永康區六合里,7,1,6,2,15,6
2015-10-09,6703100-031,台南市永康區六合里,1,2,-1,2,14,6
2015-10-10,6703100-031,台南市永康區六合里,3,2,1,3,15,5
2015-10-12,6703100-031,台南市永康區六合里,1,3,-2,2,13,3
2015-10-13,6703100-031,台南市永康區六合里,3,0,3,2,16,6
2015-10-14,6703100-031,台南市永康區六合里,2,1,1,3,17,8
2015-10-15,6703100-031,台南市永康區六合里,1,7,-6,2,11,-4
2015-10-16,6703100-031,台南市永康區六合里,3,1,2,3,13,-1
2015-10-17,6703100-031,台南市永康區六合里,2,3,-1,2,12,-3
2015-10-18,6703100-031,台南市永康區六合里,1,0,1,2,13,-2
2015-10-19,6703100-031,台南市永康區六合里,1,1,0,3,13,0
2015-10-20,6703100-031,台南市永康區六合里,2,3,-1,3,12,-4
2015-10-21,6703100-031,台南市永康區六合里,1,2,-1,2,11,-6
2015-10-23,6703100-031,台南市永康區六合里,1,3,-2,1,8,-5
2015-10-24,6703100-031,台南市永康區六合里,1,2,-1,1,7,-5
2015-10-26,6703100-031,台南市永康區六合里,1,1,0,1,6,-7
2015-10-29,6703100-031,台南市永康區六合里,1,0,1,1,4,-6
2015-10-31,6703100-031,台南市永康區六合里,2,1,1,2,4,-3
2015-11-02,6703100-031,台南市永康區六合里,1,1,0,2,4,-2
2015-11-05,6703100-031,台南市永康區六合里,2,1,1,3,5,1
